timevar,Nats,Ntransitions,atlist,Haz_1_to_2,Haz_1_to_3,Haz_diff_1_to_2,Haz_diff_1_to_3,Haz_ratio_1_to_2,Haz_ratio_1_to_3,P_1_to_1,P_1_to_2,P_1_to_3,P_diff_1_to_1,P_diff_1_to_2,P_diff_1_to_3,P_ratio_1_to_1,P_ratio_1_to_2,P_ratio_1_to_3,Visit_1_to_1,Visit_1_to_2,Visit_1_to_3,Visit_diff_1_to_1,Visit_diff_1_to_2,Visit_diff_1_to_3,Visit_ratio_1_to_1,Visit_ratio_1_to_2,Visit_ratio_1_to_3,Los_1_to_1,Los_1_to_2,Los_1_to_3,Los_diff_1_to_1,Los_diff_1_to_2,Los_diff_1_to_3,Los_ratio_1_to_1,Los_ratio_1_to_2,Los_ratio_1_to_3,User_1,User_diff_1,User_ratio_1,Haz_1_to_2_uci,Haz_1_to_3_uci,Haz_diff_1_to_2_uci,Haz_diff_1_to_3_uci,Haz_ratio_1_to_2_uci,Haz_ratio_1_to_3_uci,P_1_to_1_uci,P_1_to_2_uci,P_1_to_3_uci,P_diff_1_to_1_uci,P_diff_1_to_2_uci,P_diff_1_to_3_uci,P_ratio_1_to_1_uci,P_ratio_1_to_2_uci,P_ratio_1_to_3_uci,Visit_1_to_1_uci,Visit_1_to_2_uci,Visit_1_to_3_uci,Visit_diff_1_to_1_uci,Visit_diff_1_to_2_uci,Visit_diff_1_to_3_uci,Visit_ratio_1_to_1_uci,Visit_ratio_1_to_2_uci,Visit_ratio_1_to_3_uci,Los_1_to_1_uci,Los_1_to_2_uci,Los_1_to_3_uci,Los_diff_1_to_1_uci,Los_diff_1_to_2_uci,Los_diff_1_to_3_uci,Los_ratio_1_to_1_uci,Los_ratio_1_to_2_uci,Los_ratio_1_to_3_uci,User_1_uci,User_diff_1_uci,User_ratio_1_uci,Haz_1_to_2_lci,Haz_1_to_3_lci,Haz_diff_1_to_2_lci,Haz_diff_1_to_3_lci,Haz_ratio_1_to_2_lci,Haz_ratio_1_to_3_lci,P_1_to_1_lci,P_1_to_2_lci,P_1_to_3_lci,P_diff_1_to_1_lci,P_diff_1_to_2_lci,P_diff_1_to_3_lci,P_ratio_1_to_1_lci,P_ratio_1_to_2_lci,P_ratio_1_to_3_lci,Visit_1_to_1_lci,Visit_1_to_2_lci,Visit_1_to_3_lci,Visit_diff_1_to_1_lci,Visit_diff_1_to_2_lci,Visit_diff_1_to_3_lci,Visit_ratio_1_to_1_lci,Visit_ratio_1_to_2_lci,Visit_ratio_1_to_3_lci,Los_1_to_1_lci,Los_1_to_2_lci,Los_1_to_3_lci,Los_diff_1_to_1_lci,Los_diff_1_to_2_lci,Los_diff_1_to_3_lci,Los_ratio_1_to_1_lci,Los_ratio_1_to_2_lci,Los_ratio_1_to_3_lci,User_1_to_lci,User_diff_1_lci,User_ratio_1_lci,Haz_2_to_3,Haz_diff_2_to_3,Haz_ratio_2_to_3,P_2_to_1,P_2_to_2,P_2_to_3,P_diff_2_to_1,P_diff_2_to_2,P_diff_2_to_3,P_ratio_2_to_1,P_ratio_2_to_2,P_ratio_2_to_3,Visit_2_to_1,Visit_2_to_2,Visit_2_to_3,Visit_diff_2_to_1,Visit_diff_2_to_2,Visit_diff_2_to_3,Visit_ratio_2_to_1,Visit_ratio_2_to_2,Visit_ratio_2_to_3,Los_2_to_1,Los_2_to_2,Los_2_to_3,Los_diff_2_to_1,Los_diff_2_to_2,Los_diff_2_to_3,Los_ratio_2_to_1,Los_ratio_2_to_2,Los_ratio_2_to_3,User_2,User_diff_2,User_ratio_2,Haz_2_to_3_uci,Haz_diff_2_to_3_uci,Haz_ratio_2_to_3_uci,P_2_to_1_uci,P_2_to_2_uci,P_2_to_3_uci,P_diff_2_to_1_uci,P_diff_2_to_2_uci,P_diff_2_to_3_uci,P_ratio_2_to_1_uci,P_ratio_2_to_2_uci,P_ratio_2_to_3_uci,Visit_2_to_1_uci,Visit_2_to_2_uci,Visit_2_to_3_uci,Visit_diff_2_to_1_uci,Visit_diff_2_to_2_uci,Visit_diff_2_to_3_uci,Visit_ratio_2_to_1_uci,Visit_ratio_2_to_2_uci,Visit_ratio_2_to_3_uci,Los_2_to_1_uci,Los_2_to_2_uci,Los_2_to_3_uci,Los_diff_2_to_1_uci,Los_diff_2_to_2_uci,Los_diff_2_to_3_uci,Los_ratio_2_to_1_uci,Los_ratio_2_to_2_uci,Los_ratio_2_to_3_uci,User_2_uci,User_diff_2_uci,User_ratio_2_uci,Haz_2_to_3_lci,Haz_diff_2_to_3_lci,Haz_ratio_2_to_3_lci,P_2_to_1_lci,P_2_to_2_lci,P_2_to_3_lci,P_diff_2_to_1_lci,P_diff_2_to_2_lci,P_diff_2_to_3_lci,P_ratio_2_to_1_lci,P_ratio_2_to_2_lci,P_ratio_2_to_3_lci,Visit_2_to_1_lci,Visit_2_to_2_lci,Visit_2_to_3_lci,Visit_diff_2_to_1_lci,Visit_diff_2_to_2_lci,Visit_diff_2_to_3_lci,Visit_ratio_2_to_1_lci,Visit_ratio_2_to_2_lci,Visit_ratio_2_to_3_lci,Los_2_to_1_lci,Los_2_to_2_lci,Los_2_to_3_lci,Los_diff_2_to_1_lci,Los_diff_2_to_2_lci,Los_diff_2_to_3_lci,Los_ratio_2_to_1_lci,Los_ratio_2_to_2_lci,Los_ratio_2_to_3_lci,User_2_to_lci,User_diff_2_lci,User_ratio_2_lci
24,3,3,ag2 0 ag3 0,0.00028,0.0214,NA,NA,NA,NA,0.23701,0.3291,0.43389,NA,NA,NA,NA,NA,NA,1,0.518,0.43389,NA,NA,NA,NA,NA,NA,2.28972,2.93601,2.77427,NA,NA,NA,NA,NA,NA,5.22573,NA,NA,0.00178,0.03162,NA,NA,NA,NA,0.26653,0.36111,0.46751,NA,NA,NA,NA,NA,NA,1,0.55074,0.46751,NA,NA,NA,NA,NA,NA,2.51735,3.1767,2.98655,NA,NA,NA,NA,NA,NA,5.43087,NA,NA,4.00E-05,0.01449,NA,NA,NA,NA,0.20982,0.2986,0.40086,NA,NA,NA,NA,NA,NA,1,0.4851,0.40086,NA,NA,NA,NA,NA,NA,2.08267,2.71356,2.57708,NA,NA,NA,NA,NA,NA,5.02059,NA,NA,0.01742,NA,NA,0,0.63068,0.36932,NA,NA,NA,NA,NA,NA,0,1,0.36932,NA,NA,NA,NA,NA,NA,0,5.72804,2.27196,NA,NA,NA,NA,NA,NA,5.72804,NA,NA,0.02738,NA,NA,0,0.67484,0.41579,NA,NA,NA,NA,NA,NA,0,1,0.41579,NA,NA,NA,NA,NA,NA,0,5.98064,2.53131,NA,NA,NA,NA,NA,NA,5.97443,NA,NA,0.01108,NA,NA,0,0.58421,0.32516,NA,NA,NA,NA,NA,NA,0,1,0.32516,NA,NA,NA,NA,NA,NA,0,5.4861,2.03919,NA,NA,NA,NA,NA,NA,5.48164,NA,NA
24.3,3,3,ag2 0 ag3 0,0.00027,0.0212,NA,NA,NA,NA,0.23651,0.32857,0.43492,NA,NA,NA,NA,NA,NA,1,0.51801,0.43492,NA,NA,NA,NA,NA,NA,2.3134,2.9689,2.81771,NA,NA,NA,NA,NA,NA,5.28229,NA,NA,0.00175,0.03135,NA,NA,NA,NA,0.26609,0.36067,0.46872,NA,NA,NA,NA,NA,NA,1,0.55075,0.46872,NA,NA,NA,NA,NA,NA,2.54388,3.21264,3.03321,NA,NA,NA,NA,NA,NA,5.49055,NA,NA,4.00E-05,0.01434,NA,NA,NA,NA,0.20928,0.298,0.40171,NA,NA,NA,NA,NA,NA,1,0.48511,0.40171,NA,NA,NA,NA,NA,NA,2.10379,2.74364,2.61752,NA,NA,NA,NA,NA,NA,5.07404,NA,NA,0.01727,NA,NA,0,0.62971,0.37029,NA,NA,NA,NA,NA,NA,0,1,0.37029,NA,NA,NA,NA,NA,NA,0,5.79106,2.30894,NA,NA,NA,NA,NA,NA,5.79106,NA,NA,0.02718,NA,NA,0,0.67415,0.41704,NA,NA,NA,NA,NA,NA,0,1,0.41704,NA,NA,NA,NA,NA,NA,0,6.04802,2.57274,NA,NA,NA,NA,NA,NA,6.04166,NA,NA,0.01097,NA,NA,0,0.58296,0.32585,NA,NA,NA,NA,NA,NA,0,1,0.32585,NA,NA,NA,NA,NA,NA,0,5.54502,2.0722,NA,NA,NA,NA,NA,NA,5.54046,NA,NA
24.6,3,3,ag2 0 ag3 0,0.00027,0.02101,NA,NA,NA,NA,0.23604,0.32811,0.43585,NA,NA,NA,NA,NA,NA,1,0.51801,0.43585,NA,NA,NA,NA,NA,NA,2.33702,3.00173,2.86125,NA,NA,NA,NA,NA,NA,5.33875,NA,NA,0.00173,0.0311,NA,NA,NA,NA,0.26568,0.36029,0.46981,NA,NA,NA,NA,NA,NA,1,0.55076,0.46981,NA,NA,NA,NA,NA,NA,2.57036,3.24853,3.07999,NA,NA,NA,NA,NA,NA,5.55013,NA,NA,4.00E-05,0.0142,NA,NA,NA,NA,0.20877,0.29747,0.40248,NA,NA,NA,NA,NA,NA,1,0.48511,0.40248,NA,NA,NA,NA,NA,NA,2.12486,2.77368,2.65804,NA,NA,NA,NA,NA,NA,5.12737,NA,NA,0.01712,NA,NA,0,0.62853,0.37147,NA,NA,NA,NA,NA,NA,0,1,0.37147,NA,NA,NA,NA,NA,NA,0,5.85397,2.34603,NA,NA,NA,NA,NA,NA,5.85397,NA,NA,0.02698,NA,NA,0,0.67328,0.41854,NA,NA,NA,NA,NA,NA,0,1,0.41854,NA,NA,NA,NA,NA,NA,0,6.11531,2.6143,NA,NA,NA,NA,NA,NA,6.10881,NA,NA,0.01087,NA,NA,0,0.58146,0.32672,NA,NA,NA,NA,NA,NA,0,1,0.32672,NA,NA,NA,NA,NA,NA,0,5.60379,2.10529,NA,NA,NA,NA,NA,NA,5.59913,NA,NA
24.9,3,3,ag2 0 ag3 0,0.00027,0.02082,NA,NA,NA,NA,0.2356,0.32754,0.43686,NA,NA,NA,NA,NA,NA,1,0.51802,0.43686,NA,NA,NA,NA,NA,NA,2.36061,3.03451,2.90488,NA,NA,NA,NA,NA,NA,5.39512,NA,NA,0.00171,0.03085,NA,NA,NA,NA,0.26529,0.3598,0.47096,NA,NA,NA,NA,NA,NA,1,0.55077,0.47096,NA,NA,NA,NA,NA,NA,2.59681,3.28438,3.12688,NA,NA,NA,NA,NA,NA,5.60964,NA,NA,4.00E-05,0.01406,NA,NA,NA,NA,0.20829,0.29683,0.40334,NA,NA,NA,NA,NA,NA,1,0.48512,0.40334,NA,NA,NA,NA,NA,NA,2.14589,2.80365,2.69865,NA,NA,NA,NA,NA,NA,5.1806,NA,NA,0.01698,NA,NA,0,0.62757,0.37243,NA,NA,NA,NA,NA,NA,0,1,0.37243,NA,NA,NA,NA,NA,NA,0,5.91677,2.38323,NA,NA,NA,NA,NA,NA,5.91677,NA,NA,0.02678,NA,NA,0,0.67261,0.41979,NA,NA,NA,NA,NA,NA,0,1,0.41979,NA,NA,NA,NA,NA,NA,0,6.18253,2.65601,NA,NA,NA,NA,NA,NA,6.17588,NA,NA,0.01076,NA,NA,0,0.58021,0.32739,NA,NA,NA,NA,NA,NA,0,1,0.32739,NA,NA,NA,NA,NA,NA,0,5.66244,2.13846,NA,NA,NA,NA,NA,NA,5.65766,NA,NA
25.2,3,3,ag2 0 ag3 0,0.00026,0.02064,NA,NA,NA,NA,0.23519,0.32692,0.43789,NA,NA,NA,NA,NA,NA,1,0.51802,0.43789,NA,NA,NA,NA,NA,NA,2.38414,3.06723,2.94862,NA,NA,NA,NA,NA,NA,5.45137,NA,NA,0.00169,0.0306,NA,NA,NA,NA,0.26493,0.35927,0.47213,NA,NA,NA,NA,NA,NA,1,0.55077,0.47213,NA,NA,NA,NA,NA,NA,2.6232,3.32017,3.17389,NA,NA,NA,NA,NA,NA,5.66905,NA,NA,4.00E-05,0.01392,NA,NA,NA,NA,0.20785,0.29614,0.40423,NA,NA,NA,NA,NA,NA,1,0.48512,0.40423,NA,NA,NA,NA,NA,NA,2.16687,2.83356,2.73935,NA,NA,NA,NA,NA,NA,5.2337,NA,NA,0.01684,NA,NA,0,0.62646,0.37354,NA,NA,NA,NA,NA,NA,0,1,0.37354,NA,NA,NA,NA,NA,NA,0,5.97947,2.42053,NA,NA,NA,NA,NA,NA,5.97947,NA,NA,0.02659,NA,NA,0,0.67179,0.4212,NA,NA,NA,NA,NA,NA,0,1,0.4212,NA,NA,NA,NA,NA,NA,0,6.24967,2.69786,NA,NA,NA,NA,NA,NA,6.24288,NA,NA,0.01066,NA,NA,0,0.5788,0.32821,NA,NA,NA,NA,NA,NA,0,1,0.32821,NA,NA,NA,NA,NA,NA,0,5.72095,2.17171,NA,NA,NA,NA,NA,NA,5.71607,NA,NA
25.5,3,3,ag2 0 ag3 0,0.00026,0.02046,NA,NA,NA,NA,0.23462,0.32642,0.43896,NA,NA,NA,NA,NA,NA,1,0.51802,0.43896,NA,NA,NA,NA,NA,NA,2.40763,3.0999,2.99247,NA,NA,NA,NA,NA,NA,5.50753,NA,NA,0.00167,0.03036,NA,NA,NA,NA,0.26438,0.35886,0.47335,NA,NA,NA,NA,NA,NA,1,0.55077,0.47335,NA,NA,NA,NA,NA,NA,2.64956,3.35592,3.22101,NA,NA,NA,NA,NA,NA,5.72837,NA,NA,4.00E-05,0.01378,NA,NA,NA,NA,0.20727,0.29556,0.40514,NA,NA,NA,NA,NA,NA,1,0.48512,0.40514,NA,NA,NA,NA,NA,NA,2.1878,2.86341,2.78014,NA,NA,NA,NA,NA,NA,5.28669,NA,NA,0.0167,NA,NA,0,0.62542,0.37458,NA,NA,NA,NA,NA,NA,0,1,0.37458,NA,NA,NA,NA,NA,NA,0,6.04207,2.45793,NA,NA,NA,NA,NA,NA,6.04207,NA,NA,0.0264,NA,NA,0,0.67103,0.42253,NA,NA,NA,NA,NA,NA,0,1,0.42253,NA,NA,NA,NA,NA,NA,0,6.31674,2.73983,NA,NA,NA,NA,NA,NA,6.30979,NA,NA,0.01056,NA,NA,0,0.57747,0.32897,NA,NA,NA,NA,NA,NA,0,1,0.32897,NA,NA,NA,NA,NA,NA,0,5.77934,2.20504,NA,NA,NA,NA,NA,NA,5.77434,NA,NA
25.8,3,3,ag2 0 ag3 0,0.00026,0.02028,NA,NA,NA,NA,0.23404,0.3259,0.44006,NA,NA,NA,NA,NA,NA,1,0.51802,0.44006,NA,NA,NA,NA,NA,NA,2.43106,3.13252,3.03642,NA,NA,NA,NA,NA,NA,5.56358,NA,NA,0.00165,0.03012,NA,NA,NA,NA,0.26383,0.35844,0.47463,NA,NA,NA,NA,NA,NA,1,0.55077,0.47463,NA,NA,NA,NA,NA,NA,2.67585,3.39162,3.26827,NA,NA,NA,NA,NA,NA,5.78761,NA,NA,4.00E-05,0.01365,NA,NA,NA,NA,0.20667,0.29496,0.40606,NA,NA,NA,NA,NA,NA,1,0.48512,0.40606,NA,NA,NA,NA,NA,NA,2.20867,2.89321,2.82102,NA,NA,NA,NA,NA,NA,5.33956,NA,NA,0.01656,NA,NA,0,0.6244,0.3756,NA,NA,NA,NA,NA,NA,0,1,0.3756,NA,NA,NA,NA,NA,NA,0,6.10456,2.49544,NA,NA,NA,NA,NA,NA,6.10456,NA,NA,0.02621,NA,NA,0,0.6703,0.42385,NA,NA,NA,NA,NA,NA,0,1,0.42385,NA,NA,NA,NA,NA,NA,0,6.38374,2.78194,NA,NA,NA,NA,NA,NA,6.37664,NA,NA,0.01046,NA,NA,0,0.57615,0.3297,NA,NA,NA,NA,NA,NA,0,1,0.3297,NA,NA,NA,NA,NA,NA,0,5.83759,2.23844,NA,NA,NA,NA,NA,NA,5.83248,NA,NA
26.1,3,3,ag2 0 ag3 0,0.00026,0.02011,NA,NA,NA,NA,0.23345,0.32542,0.44113,NA,NA,NA,NA,NA,NA,1,0.51802,0.44113,NA,NA,NA,NA,NA,NA,2.45444,3.16509,3.08048,NA,NA,NA,NA,NA,NA,5.61952,NA,NA,0.00163,0.02989,NA,NA,NA,NA,0.26329,0.35805,0.47584,NA,NA,NA,NA,NA,NA,1,0.55077,0.47584,NA,NA,NA,NA,NA,NA,2.70209,3.42729,3.31564,NA,NA,NA,NA,NA,NA,5.84674,NA,NA,4.00E-05,0.01352,NA,NA,NA,NA,0.20605,0.2944,0.40698,NA,NA,NA,NA,NA,NA,1,0.48512,0.40698,NA,NA,NA,NA,NA,NA,2.22948,2.92294,2.86199,NA,NA,NA,NA,NA,NA,5.3923,NA,NA,0.01643,NA,NA,0,0.62327,0.37673,NA,NA,NA,NA,NA,NA,0,1,0.37673,NA,NA,NA,NA,NA,NA,0,6.16694,2.53306,NA,NA,NA,NA,NA,NA,6.16694,NA,NA,0.02603,NA,NA,0,0.66947,0.42528,NA,NA,NA,NA,NA,NA,0,1,0.42528,NA,NA,NA,NA,NA,NA,0,6.45066,2.8242,NA,NA,NA,NA,NA,NA,6.4434,NA,NA,0.01037,NA,NA,0,0.57472,0.33053,NA,NA,NA,NA,NA,NA,0,1,0.33053,NA,NA,NA,NA,NA,NA,0,5.89571,2.27193,NA,NA,NA,NA,NA,NA,5.89048,NA,NA
26.4,3,3,ag2 0 ag3 0,0.00025,0.01994,NA,NA,NA,NA,0.23302,0.32501,0.44197,NA,NA,NA,NA,NA,NA,1,0.51802,0.44197,NA,NA,NA,NA,NA,NA,2.47776,3.19761,3.12464,NA,NA,NA,NA,NA,NA,5.67536,NA,NA,0.00161,0.02966,NA,NA,NA,NA,0.2629,0.35774,0.47685,NA,NA,NA,NA,NA,NA,1,0.55077,0.47685,NA,NA,NA,NA,NA,NA,2.72828,3.46291,3.36313,NA,NA,NA,NA,NA,NA,5.9058,NA,NA,4.00E-05,0.0134,NA,NA,NA,NA,0.20559,0.2939,0.40765,NA,NA,NA,NA,NA,NA,1,0.48512,0.40765,NA,NA,NA,NA,NA,NA,2.25024,2.95263,2.90306,NA,NA,NA,NA,NA,NA,5.44493,NA,NA,0.0163,NA,NA,0,0.62241,0.37759,NA,NA,NA,NA,NA,NA,0,1,0.37759,NA,NA,NA,NA,NA,NA,0,6.22922,2.57078,NA,NA,NA,NA,NA,NA,6.22922,NA,NA,0.02585,NA,NA,0,0.66889,0.42644,NA,NA,NA,NA,NA,NA,0,1,0.42644,NA,NA,NA,NA,NA,NA,0,6.51751,2.86658,NA,NA,NA,NA,NA,NA,6.5101,NA,NA,0.01027,NA,NA,0,0.57356,0.33111,NA,NA,NA,NA,NA,NA,0,1,0.33111,NA,NA,NA,NA,NA,NA,0,5.95369,2.30549,NA,NA,NA,NA,NA,NA,5.94835,NA,NA
26.7,3,3,ag2 0 ag3 0,0.00025,0.01977,NA,NA,NA,NA,0.23252,0.32456,0.44292,NA,NA,NA,NA,NA,NA,1,0.51802,0.44292,NA,NA,NA,NA,NA,NA,2.50103,3.23009,3.16888,NA,NA,NA,NA,NA,NA,5.73112,NA,NA,0.0016,0.02944,NA,NA,NA,NA,0.26246,0.35738,0.47796,NA,NA,NA,NA,NA,NA,1,0.55077,0.47796,NA,NA,NA,NA,NA,NA,2.75443,3.4985,3.41072,NA,NA,NA,NA,NA,NA,5.96478,NA,NA,4.00E-05,0.01328,NA,NA,NA,NA,0.20505,0.29338,0.40844,NA,NA,NA,NA,NA,NA,1,0.48512,0.40844,NA,NA,NA,NA,NA,NA,2.27095,2.98227,2.94419,NA,NA,NA,NA,NA,NA,5.49746,NA,NA,0.01617,NA,NA,0,0.62132,0.37868,NA,NA,NA,NA,NA,NA,0,1,0.37868,NA,NA,NA,NA,NA,NA,0,6.29142,2.60858,NA,NA,NA,NA,NA,NA,6.29142,NA,NA,0.02568,NA,NA,0,0.66809,0.42781,NA,NA,NA,NA,NA,NA,0,1,0.42781,NA,NA,NA,NA,NA,NA,0,6.58429,2.90909,NA,NA,NA,NA,NA,NA,6.57672,NA,NA,0.01018,NA,NA,0,0.57219,0.33191,NA,NA,NA,NA,NA,NA,0,1,0.33191,NA,NA,NA,NA,NA,NA,0,6.01156,2.33912,NA,NA,NA,NA,NA,NA,6.00611,NA,NA
27,3,3,ag2 0 ag3 0,0.00025,0.01961,NA,NA,NA,NA,0.23207,0.32406,0.44387,NA,NA,NA,NA,NA,NA,1,0.51802,0.44387,NA,NA,NA,NA,NA,NA,2.52426,3.26252,3.21322,NA,NA,NA,NA,NA,NA,5.78678,NA,NA,0.00158,0.02922,NA,NA,NA,NA,0.26207,0.35696,0.47906,NA,NA,NA,NA,NA,NA,1,0.55077,0.47906,NA,NA,NA,NA,NA,NA,2.78054,3.53404,3.45842,NA,NA,NA,NA,NA,NA,6.02369,NA,NA,4.00E-05,0.01315,NA,NA,NA,NA,0.20456,0.29281,0.40924,NA,NA,NA,NA,NA,NA,1,0.48512,0.40924,NA,NA,NA,NA,NA,NA,2.29161,3.01186,2.9854,NA,NA,NA,NA,NA,NA,5.54988,NA,NA,0.01604,NA,NA,0,0.62021,0.37979,NA,NA,NA,NA,NA,NA,0,1,0.37979,NA,NA,NA,NA,NA,NA,0,6.35349,2.64651,NA,NA,NA,NA,NA,NA,6.35349,NA,NA,0.02551,NA,NA,0,0.66726,0.42921,NA,NA,NA,NA,NA,NA,0,1,0.42921,NA,NA,NA,NA,NA,NA,0,6.651,2.95174,NA,NA,NA,NA,NA,NA,6.64327,NA,NA,0.01009,NA,NA,0,0.57079,0.33274,NA,NA,NA,NA,NA,NA,0,1,0.33274,NA,NA,NA,NA,NA,NA,0,6.06929,2.37284,NA,NA,NA,NA,NA,NA,6.06372,NA,NA
27.3,3,3,ag2 0 ag3 0,0.00024,0.01945,NA,NA,NA,NA,0.23151,0.32346,0.44503,NA,NA,NA,NA,NA,NA,1,0.51805,0.44503,NA,NA,NA,NA,NA,NA,2.54744,3.2949,3.25766,NA,NA,NA,NA,NA,NA,5.84234,NA,NA,0.00156,0.02901,NA,NA,NA,NA,0.26155,0.35643,0.48035,NA,NA,NA,NA,NA,NA,1,0.5508,0.48035,NA,NA,NA,NA,NA,NA,2.8066,3.56954,3.50624,NA,NA,NA,NA,NA,NA,6.0825,NA,NA,4.00E-05,0.01304,NA,NA,NA,NA,0.20397,0.29215,0.41025,NA,NA,NA,NA,NA,NA,1,0.48515,0.41025,NA,NA,NA,NA,NA,NA,2.31221,3.04138,3.02671,NA,NA,NA,NA,NA,NA,5.60218,NA,NA,0.01592,NA,NA,0,0.61927,0.38073,NA,NA,NA,NA,NA,NA,0,1,0.38073,NA,NA,NA,NA,NA,NA,0,6.41546,2.68454,NA,NA,NA,NA,NA,NA,6.41546,NA,NA,0.02534,NA,NA,0,0.66661,0.43045,NA,NA,NA,NA,NA,NA,0,1,0.43045,NA,NA,NA,NA,NA,NA,0,6.71763,2.99453,NA,NA,NA,NA,NA,NA,6.70973,NA,NA,0.01,NA,NA,0,0.56955,0.33339,NA,NA,NA,NA,NA,NA,0,1,0.33339,NA,NA,NA,NA,NA,NA,0,6.12689,2.40663,NA,NA,NA,NA,NA,NA,6.12119,NA,NA
27.6,3,3,ag2 0 ag3 0,0.00024,0.01929,NA,NA,NA,NA,0.23102,0.32291,0.44607,NA,NA,NA,NA,NA,NA,1,0.51805,0.44607,NA,NA,NA,NA,NA,NA,2.57057,3.32722,3.30221,NA,NA,NA,NA,NA,NA,5.89779,NA,NA,0.00154,0.02879,NA,NA,NA,NA,0.2611,0.35598,0.48155,NA,NA,NA,NA,NA,NA,1,0.5508,0.48155,NA,NA,NA,NA,NA,NA,2.83261,3.60499,3.55418,NA,NA,NA,NA,NA,NA,6.14121,NA,NA,4.00E-05,0.01292,NA,NA,NA,NA,0.20345,0.29152,0.41113,NA,NA,NA,NA,NA,NA,1,0.48515,0.41113,NA,NA,NA,NA,NA,NA,2.33277,3.07085,3.06811,NA,NA,NA,NA,NA,NA,5.65436,NA,NA,0.0158,NA,NA,0,0.61841,0.38159,NA,NA,NA,NA,NA,NA,0,1,0.38159,NA,NA,NA,NA,NA,NA,0,6.47735,2.72265,NA,NA,NA,NA,NA,NA,6.47735,NA,NA,0.02517,NA,NA,0,0.66602,0.43159,NA,NA,NA,NA,NA,NA,0,1,0.43159,NA,NA,NA,NA,NA,NA,0,6.7842,3.03744,NA,NA,NA,NA,NA,NA,6.77615,NA,NA,0.00992,NA,NA,0,0.56841,0.33398,NA,NA,NA,NA,NA,NA,0,1,0.33398,NA,NA,NA,NA,NA,NA,0,6.18437,2.44049,NA,NA,NA,NA,NA,NA,6.17855,NA,NA
27.9,3,3,ag2 0 ag3 0,0.00024,0.01913,NA,NA,NA,NA,0.23061,0.32237,0.44702,NA,NA,NA,NA,NA,NA,1,0.51806,0.44702,NA,NA,NA,NA,NA,NA,2.59365,3.35948,3.34687,NA,NA,NA,NA,NA,NA,5.95313,NA,NA,0.00153,0.02859,NA,NA,NA,NA,0.26076,0.35551,0.48266,NA,NA,NA,NA,NA,NA,1,0.55081,0.48266,NA,NA,NA,NA,NA,NA,2.85858,3.64038,3.60225,NA,NA,NA,NA,NA,NA,6.19984,NA,NA,4.00E-05,0.01281,NA,NA,NA,NA,0.20299,0.29092,0.41192,NA,NA,NA,NA,NA,NA,1,0.48516,0.41192,NA,NA,NA,NA,NA,NA,2.35327,3.10025,3.1096,NA,NA,NA,NA,NA,NA,5.70642,NA,NA,0.01568,NA,NA,0,0.61732,0.38268,NA,NA,NA,NA,NA,NA,0,1,0.38268,NA,NA,NA,NA,NA,NA,0,6.53914,2.76086,NA,NA,NA,NA,NA,NA,6.53914,NA,NA,0.02501,NA,NA,0,0.66524,0.43299,NA,NA,NA,NA,NA,NA,0,1,0.43299,NA,NA,NA,NA,NA,NA,0,6.85071,3.08047,NA,NA,NA,NA,NA,NA,6.84249,NA,NA,0.00983,NA,NA,0,0.56701,0.33476,NA,NA,NA,NA,NA,NA,0,1,0.33476,NA,NA,NA,NA,NA,NA,0,6.24173,2.47441,NA,NA,NA,NA,NA,NA,6.23579,NA,NA
28.2,3,3,ag2 0 ag3 0,0.00024,0.01898,NA,NA,NA,NA,0.23033,0.32179,0.44788,NA,NA,NA,NA,NA,NA,1,0.51806,0.44788,NA,NA,NA,NA,NA,NA,2.6167,3.39169,3.39162,NA,NA,NA,NA,NA,NA,6.00838,NA,NA,0.00151,0.02838,NA,NA,NA,NA,0.26052,0.35501,0.48365,NA,NA,NA,NA,NA,NA,1,0.55081,0.48365,NA,NA,NA,NA,NA,NA,2.88452,3.67573,3.65041,NA,NA,NA,NA,NA,NA,6.25839,NA,NA,4.00E-05,0.01269,NA,NA,NA,NA,0.20268,0.29028,0.41264,NA,NA,NA,NA,NA,NA,1,0.48516,0.41264,NA,NA,NA,NA,NA,NA,2.37374,3.1296,3.15117,NA,NA,NA,NA,NA,NA,5.75838,NA,NA,0.01556,NA,NA,0,0.61636,0.38364,NA,NA,NA,NA,NA,NA,0,1,0.38364,NA,NA,NA,NA,NA,NA,0,6.60082,2.79918,NA,NA,NA,NA,NA,NA,6.60082,NA,NA,0.02485,NA,NA,0,0.66457,0.43425,NA,NA,NA,NA,NA,NA,0,1,0.43425,NA,NA,NA,NA,NA,NA,0,6.91715,3.12365,NA,NA,NA,NA,NA,NA,6.90875,NA,NA,0.00975,NA,NA,0,0.56575,0.33543,NA,NA,NA,NA,NA,NA,0,1,0.33543,NA,NA,NA,NA,NA,NA,0,6.29896,2.50842,NA,NA,NA,NA,NA,NA,6.29289,NA,NA
