timevar;Nats;Ntransitions;atlist;h1;h2;h3;P_1_to_1;P_1_to_2;P_1_to_3;P_diff_1_to_1;P_diff_1_to_2;P_diff_1_to_3;P_ratio_1_to_1;P_ratio_1_to_2;P_ratio_1_to_3;Visit_1_to_1;Visit_1_to_2;Visit_1_to_3;Visit_diff_1_to_1;Visit_diff_1_to_2;Visit_diff_1_to_3;Visit_ratio_1_to_1;Visit_ratio_1_to_2;Visit_ratio_1_to_3;Los_1_to_1;Los_1_to_2;Los_1_to_3;Los_diff_1_to_1;Los_diff_1_to_2;Los_diff_1_to_3;Los_ratio_1_to_1;Los_ratio_1_to_2;Los_ratio_1_to_3;User_1;User_diff_1;User_ratio_1;P_1_to_1_uci;P_1_to_2_uci;P_1_to_3_uci;P_diff_1_to_1_uci;P_diff_1_to_2_uci;P_diff_1_to_3_uci;P_ratio_1_to_1_uci;P_ratio_1_to_2_uci;P_ratio_1_to_3_uci;Visit_1_to_1_uci;Visit_1_to_2_uci;Visit_1_to_3_uci;Visit_diff_1_to_1_uci;Visit_diff_1_to_2_uci;Visit_diff_1_to_3_uci;Visit_ratio_1_to_1_uci;Visit_ratio_1_to_2_uci;Visit_ratio_1_to_3_uci;Los_1_to_1_uci;Los_1_to_2_uci;Los_1_to_3_uci;Los_diff_1_to_1_uci;Los_diff_1_to_2_uci;Los_diff_1_to_3_uci;Los_ratio_1_to_1_uci;Los_ratio_1_to_2_uci;Los_ratio_1_to_3_uci;User_1_uci;User_diff_1_uci;User_ratio_1_uci;P_1_to_1_lci;P_1_to_2_lci;P_1_to_3_lci;P_diff_1_to_1_lci;P_diff_1_to_2_lci;P_diff_1_to_3_lci;P_ratio_1_to_1_lci;P_ratio_1_to_2_lci;P_ratio_1_to_3_lci;Visit_1_to_1_lci;Visit_1_to_2_lci;Visit_1_to_3_lci;Visit_diff_1_to_1_lci;Visit_diff_1_to_2_lci;Visit_diff_1_to_3_lci;Visit_ratio_1_to_1_lci;Visit_ratio_1_to_2_lci;Visit_ratio_1_to_3_lci;Los_1_to_1_lci;Los_1_to_2_lci;Los_1_to_3_lci;Los_diff_1_to_1_lci;Los_diff_1_to_2_lci;Los_diff_1_to_3_lci;Los_ratio_1_to_1_lci;Los_ratio_1_to_2_lci;Los_ratio_1_to_3_lci;User_1_to_lci;User_diff_1_lci;User_ratio_1_lci;P_2_to_1;P_2_to_2;P_2_to_3;P_diff_2_to_1;P_diff_2_to_2;P_diff_2_to_3;P_ratio_2_to_1;P_ratio_2_to_2;P_ratio_2_to_3;Visit_2_to_1;Visit_2_to_2;Visit_2_to_3;Visit_diff_2_to_1;Visit_diff_2_to_2;Visit_diff_2_to_3;Visit_ratio_2_to_1;Visit_ratio_2_to_2;Visit_ratio_2_to_3;Los_2_to_1;Los_2_to_2;Los_2_to_3;Los_diff_2_to_1;Los_diff_2_to_2;Los_diff_2_to_3;Los_ratio_2_to_1;Los_ratio_2_to_2;Los_ratio_2_to_3;User_2;User_diff_2;User_ratio_2;P_2_to_1_uci;P_2_to_2_uci;P_2_to_3_uci;P_diff_2_to_1_uci;P_diff_2_to_2_uci;P_diff_2_to_3_uci;P_ratio_2_to_1_uci;P_ratio_2_to_2_uci;P_ratio_2_to_3_uci;Visit_2_to_1_uci;Visit_2_to_2_uci;Visit_2_to_3_uci;Visit_diff_2_to_1_uci;Visit_diff_2_to_2_uci;Visit_diff_2_to_3_uci;Visit_ratio_2_to_1_uci;Visit_ratio_2_to_2_uci;Visit_ratio_2_to_3_uci;Los_2_to_1_uci;Los_2_to_2_uci;Los_2_to_3_uci;Los_diff_2_to_1_uci;Los_diff_2_to_2_uci;Los_diff_2_to_3_uci;Los_ratio_2_to_1_uci;Los_ratio_2_to_2_uci;Los_ratio_2_to_3_uci;User_2_uci;User_diff_2_uci;User_ratio_2_uci;P_2_to_1_lci;P_2_to_2_lci;P_2_to_3_lci;P_diff_2_to_1_lci;P_diff_2_to_2_lci;P_diff_2_to_3_lci;P_ratio_2_to_1_lci;P_ratio_2_to_2_lci;P_ratio_2_to_3_lci;Visit_2_to_1_lci;Visit_2_to_2_lci;Visit_2_to_3_lci;Visit_diff_2_to_1_lci;Visit_diff_2_to_2_lci;Visit_diff_2_to_3_lci;Visit_ratio_2_to_1_lci;Visit_ratio_2_to_2_lci;Visit_ratio_2_to_3_lci;Los_2_to_1_lci;Los_2_to_2_lci;Los_2_to_3_lci;Los_diff_2_to_1_lci;Los_diff_2_to_2_lci;Los_diff_2_to_3_lci;Los_ratio_2_to_1_lci;Los_ratio_2_to_2_lci;Los_ratio_2_to_3_lci;User_2_to_lci;User_diff_2_lci;User_ratio_2_lci
2;3;3;ag2 1 ag3 0;0.00294;0.11596;0.10753;0.29667;0.48798;0.21536;-0.02775;0.06841;-0.04065;0.91532;1.16448;0.84353;1;0.58617;0.21536;0;0.0713;-0.04065;1;1.1395;0.84353;0.39485;0.47633;0.12882;-0.03641;0.0638;-0.0274;0.9161;1.15577;0.82695;0.39485;-0.03641;0.9161;0.33247;0.52534;0.25338;0.01251;0.12107;0.00646;1.03736;1.29654;1.01913;1;0.62363;0.25338;0;0.12281;0.00646;1;1.24481;1.01913;0.4275;0.51045;0.15372;0.00229;0.1103;0.00239;1.00402;1.27398;1.00815;0.4275;0.00229;1.00402;0.26086;0.45062;0.17733;-0.06802;0.01575;-0.08777;0.79327;1.03241;0.66794;1;0.54871;0.17733;0;0.01978;-0.08777;1;1.0342;0.66794;0.3622;0.44222;0.10393;-0.0751;0.0173;-0.05719;0.82818;1.03755;0.64575;0.3622;-0.0751;0.82818;0;0.82616;0.17384;0;0.01854;-0.01854;NA;1.02325;0.90824;0;1;0.17384;0;0;-0.01854;NA;1;0.90824;0;0.90865;0.09135;0;0.00988;-0.00988;NA;1.01106;0.90663;0;0;NA;0;0.85992;0.20759;0;0.06207;0.02499;NA;1.07765;1.12808;0;1;0.20759;0;0;0.02499;NA;1;1.12808;0;0.92862;0.11132;0;0.0332;0.01343;NA;1.03711;1.13085;0;0;NA;0;0.79241;0.14008;0;-0.02499;-0.06207;NA;0.96886;0.6884;0;1;0.14008;0;0;-0.06207;NA;1;0.6884;0;0.88868;0.07138;0;-0.01343;-0.0332;NA;0.98501;0.68241;0;0;NA
2.1;3;3;ag2 1 ag3 0;0.00253;0.11046;0.1004;0.29495;0.48546;0.2196;-0.02711;0.06835;-0.04124;0.91672;1.16534;0.84421;1;0.58621;0.2196;0;0.0713;-0.04124;1;1.13951;0.84421;0.40964;0.50067;0.1397;-0.03778;0.06722;-0.02944;0.91609;1.15621;0.82824;0.40964;-0.03778;0.91609;0.33082;0.52272;0.25832;0.01323;0.12114;0.0068;1.03988;1.2986;1.01998;1;0.62367;0.25832;0;0.12283;0.0068;1;1.24482;1.01998;0.44403;0.5366;0.16649;0.00289;0.11631;0.00272;1.00517;1.27499;1.00897;0.44403;0.00289;1.00517;0.25907;0.44819;0.18088;-0.06744;0.01557;-0.08929;0.79356;1.03207;0.66844;1;0.54875;0.18088;0;0.01978;-0.08929;1;1.0342;0.66844;0.37524;0.46473;0.1129;-0.07844;0.01813;-0.0616;0.82702;1.03742;0.64751;0.37524;-0.07844;0.82702;0;0.82184;0.17816;0;0.01892;-0.01892;NA;1.02387;0.90847;0;1;0.17816;0;0;-0.01892;NA;1;0.90847;0;0.94985;0.10015;0;0.01082;-0.01082;NA;1.01159;0.90679;0;0;NA;0;0.85629;0.21261;0;0.06311;0.02527;NA;1.07941;1.1265;0;1;0.21261;0;0;0.02527;NA;1;1.1265;0;0.97148;0.12178;0;0.03632;0.01469;NA;1.03887;1.13054;0;0;NA;0;0.78739;0.14371;0;-0.02527;-0.06311;NA;0.96832;0.69045;0;1;0.14371;0;0;-0.06311;NA;1;0.69045;0;0.92822;0.07852;0;-0.01469;-0.03632;NA;0.98431;0.68305;0;0;NA
2.2;3;3;ag2 1 ag3 0;0.00241;0.10543;0.09423;0.29334;0.48315;0.22351;-0.02652;0.06832;-0.0418;0.91797;1.16618;0.84482;1;0.58624;0.22351;0;0.0713;-0.0418;1;1.13949;0.84482;0.42434;0.52488;0.15078;-0.03912;0.07064;-0.03152;0.91613;1.15664;0.82941;0.42434;-0.03912;0.91613;0.32931;0.52045;0.26283;0.01377;0.12125;0.00719;1.04191;1.30066;1.02101;1;0.62369;0.26283;0;0.12281;0.00719;1;1.24477;1.02101;0.46049;0.56264;0.17951;0.00352;0.12232;0.00306;1.0063;1.27599;1.00975;0.46049;0.00352;1.0063;0.25738;0.44584;0.18419;-0.06681;0.01539;-0.09078;0.79404;1.0317;0.66862;1;0.54879;0.18419;0;0.01979;-0.09078;1;1.03421;0.66862;0.3882;0.48713;0.12205;-0.08175;0.01896;-0.0661;0.82596;1.03729;0.64907;0.3882;-0.08175;0.82596;0;0.81782;0.18218;0;0.01923;-0.01923;NA;1.0244;0.90899;0;1;0.18218;0;0;-0.01923;NA;1;0.90899;0;0.99084;0.10916;0;0.01177;-0.01177;NA;1.0121;0.90695;0;0;NA;0;0.85287;0.21724;0;0.06426;0.0258;NA;1.08129;1.12657;0;1;0.21724;0;0;0.0258;NA;1;1.12657;0;1.01416;0.13248;0;0.0395;0.01596;NA;1.04055;1.13017;0;0;NA;0;0.78276;0.14713;0;-0.0258;-0.06426;NA;0.9675;0.69141;0;1;0.14713;0;0;-0.06426;NA;1;0.69141;0;0.96752;0.08584;0;-0.01596;-0.0395;NA;0.98364;0.68373;0;0;NA
2.3;3;3;ag2 1 ag3 0;0.00231;0.10083;0.0889;0.29183;0.48099;0.22718;-0.02596;0.06829;-0.04233;0.91921;1.16698;0.84523;1;0.58628;0.22718;0;0.07131;-0.04233;1;1.1395;0.84523;0.43897;0.54898;0.16204;-0.04043;0.07405;-0.03362;0.91621;1.15707;0.83048;0.43897;-0.04043;0.91621;0.3279;0.51834;0.26703;0.01443;0.1213;0.00715;1.04432;1.30237;1.02054;1;0.62371;0.26703;0;0.12281;0.00715;1;1.24475;1.02054;0.47687;0.58856;0.19274;0.00418;0.12833;0.0034;1.00743;1.27698;1.01044;0.47687;0.00418;1.00743;0.25576;0.44364;0.18733;-0.06635;0.01527;-0.0918;0.7941;1.03159;0.66992;1;0.54885;0.18733;0;0.01981;-0.0918;1;1.03425;0.66992;0.40107;0.50941;0.13135;-0.08504;0.01977;-0.07065;0.82499;1.03716;0.65052;0.40107;-0.08504;0.82499;0;0.81408;0.18592;0;0.01951;-0.01951;NA;1.02489;0.90951;0;1;0.18592;0;0;-0.01951;NA;1;0.90951;0;1.03164;0.11836;0;0.01274;-0.01274;NA;1.01258;0.90714;0;0;NA;0;0.84968;0.22152;0;0.06546;0.02644;NA;1.08326;1.12721;0;1;0.22152;0;0;0.02644;NA;1;1.12721;0;1.05668;0.14341;0;0.04274;0.01726;NA;1.04217;1.12992;0;0;NA;0;0.77848;0.15032;0;-0.02644;-0.06546;NA;0.96652;0.69182;0;1;0.15032;0;0;-0.06546;NA;1;0.69182;0;1.00659;0.09332;0;-0.01726;-0.04274;NA;0.983;0.68436;0;0;NA
2.4;3;3;ag2 1 ag3 0;0.00221;0.09659;0.0843;0.29034;0.47891;0.23075;-0.02544;0.06817;-0.04273;0.92036;1.1675;0.846;1;0.58631;0.23075;0;0.0713;-0.04273;1;1.13947;0.846;0.45353;0.57298;0.17349;-0.04171;0.07746;-0.03575;0.91633;1.15749;0.83146;0.45353;-0.04171;0.91633;0.32641;0.51616;0.27095;0.01495;0.12121;0.00718;1.04632;1.30358;1.02045;1;0.62374;0.27095;0;0.1228;0.00718;1;1.24471;1.02045;0.49319;0.61437;0.20617;0.00487;0.13435;0.00375;1.00855;1.27795;1.01104;0.49319;0.00487;1.00855;0.25427;0.44166;0.19054;-0.06582;0.01513;-0.09265;0.79441;1.03142;0.67154;1;0.54888;0.19054;0;0.0198;-0.09265;1;1.03424;0.67154;0.41387;0.53159;0.14082;-0.08829;0.02058;-0.07525;0.8241;1.03703;0.65187;0.41387;-0.08829;0.8241;0;0.81053;0.18947;0;0.01979;-0.01979;NA;1.02537;0.90987;0;1;0.18947;0;0;-0.01979;NA;1;0.90987;0;1.07225;0.12775;0;0.01372;-0.01372;NA;1.01305;0.90732;0;0;NA;0;0.84668;0.22562;0;0.06645;0.02687;NA;1.08494;1.12702;0;1;0.22562;0;0;0.02687;NA;1;1.12702;0;1.09905;0.15455;0;0.04603;0.01859;NA;1.04373;1.12967;0;0;NA;0;0.77438;0.15332;0;-0.02687;-0.06645;NA;0.9658;0.69273;0;1;0.15332;0;0;-0.06645;NA;1;0.69273;0;1.04545;0.10095;0;-0.01859;-0.04603;NA;0.98238;0.68498;0;0;NA
2.5;3;3;ag2 1 ag3 0;0.00212;0.09269;0.08033;0.28892;0.47698;0.23411;-0.02495;0.06813;-0.04318;0.92142;1.1682;0.84653;1;0.58634;0.23411;0;0.0713;-0.04318;1;1.13946;0.84653;0.46801;0.59688;0.18511;-0.04297;0.08087;-0.0379;0.91647;1.1579;0.83237;0.46801;-0.04297;0.91647;0.32504;0.51422;0.27466;0.01537;0.12123;0.0073;1.04794;1.30508;1.02059;1;0.62375;0.27466;0;0.12278;0.0073;1;1.24466;1.02059;0.50943;0.64008;0.2198;0.00558;0.14036;0.0041;1.00965;1.27889;1.01159;0.50943;0.00558;1.00965;0.25279;0.43974;0.19356;-0.06527;0.01504;-0.09366;0.7949;1.03132;0.67246;1;0.54893;0.19356;0;0.01981;-0.09366;1;1.03425;0.67246;0.42659;0.55367;0.15043;-0.09152;0.02138;-0.0799;0.82328;1.0369;0.65314;0.42659;-0.09152;0.82328;0;0.80726;0.19274;0;0.02015;-0.02015;NA;1.02596;0.90975;0;1;0.19274;0;0;-0.02015;NA;1;0.90975;0;1.11269;0.13731;0;0.01472;-0.01472;NA;1.0135;0.9075;0;0;NA;0;0.84403;0.22952;0;0.06754;0.02724;NA;1.08675;1.1265;0;1;0.22952;0;0;0.02724;NA;1;1.1265;0;1.14128;0.16589;0;0.04938;0.01994;NA;1.04523;1.12945;0;0;NA;0;0.77048;0.15597;0;-0.02724;-0.06754;NA;0.96517;0.693;0;1;0.15597;0;0;-0.06754;NA;1;0.693;0;1.08411;0.10872;0;-0.01994;-0.04938;NA;0.98177;0.68555;0;0;NA
2.6;3;3;ag2 1 ag3 0;0.00204;0.08908;0.07693;0.28754;0.47519;0.23727;-0.02453;0.06814;-0.04361;0.92233;1.16898;0.84695;1;0.58637;0.23727;0;0.07131;-0.04361;1;1.13947;0.84695;0.48242;0.62068;0.1969;-0.04421;0.08428;-0.04007;0.91662;1.1583;0.83321;0.48242;-0.04421;0.91662;0.3237;0.51247;0.27813;0.0158;0.12134;0.00723;1.04964;1.30676;1.02016;1;0.62378;0.27813;0;0.12279;0.00723;1;1.24467;1.02016;0.52561;0.6657;0.2336;0.00631;0.14638;0.00446;1.01072;1.27983;1.01208;0.52561;0.00631;1.01072;0.25139;0.43791;0.19642;-0.06485;0.01493;-0.09445;0.79502;1.03119;0.67373;1;0.54896;0.19642;0;0.01982;-0.09445;1;1.03427;0.67373;0.43923;0.57566;0.1602;-0.09473;0.02217;-0.0846;0.82253;1.03678;0.65435;0.43923;-0.09473;0.82253;0;0.80408;0.19592;0;0.02045;-0.02045;NA;1.02648;0.90987;0;1;0.19592;0;0;-0.02045;NA;1;0.90987;0;1.15298;0.14702;0;0.01573;-0.01573;NA;1.01394;0.90765;0;0;NA;0;0.84143;0.23327;0;0.06863;0.02772;NA;1.08857;1.12659;0;1;0.23327;0;0;0.02772;NA;1;1.12659;0;1.18338;0.17742;0;0.05278;0.02131;NA;1.04668;1.12925;0;0;NA;0;0.76673;0.15857;0;-0.02772;-0.06863;NA;0.96438;0.69315;0;1;0.15857;0;0;-0.06863;NA;1;0.69315;0;1.12258;0.11662;0;-0.02131;-0.05278;NA;0.98119;0.68606;0;0;NA
2.7;3;3;ag2 1 ag3 0;0.00197;0.08573;0.07402;0.28624;0.47341;0.24035;-0.02409;0.06806;-0.04398;0.92333;1.16951;0.84752;1;0.58641;0.24035;0;0.07132;-0.04398;1;1.13948;0.84752;0.49676;0.6444;0.20884;-0.04542;0.08768;-0.04226;0.9168;1.1587;0.834;0.49676;-0.04542;0.9168;0.32247;0.51074;0.28165;0.01641;0.12136;0.00731;1.05191;1.3082;1.02018;1;0.6238;0.28165;0;0.1228;0.00731;1;1.24468;1.02018;0.54172;0.69124;0.24758;0.00708;0.15241;0.00481;1.01179;1.28074;1.01251;0.54172;0.00708;1.01179;0.25001;0.43609;0.19905;-0.06458;0.01476;-0.09526;0.79475;1.03082;0.67486;1;0.54901;0.19905;0;0.01983;-0.09526;1;1.03429;0.67486;0.45181;0.59756;0.1701;-0.09792;0.02296;-0.08933;0.82181;1.03665;0.65549;0.45181;-0.09792;0.82181;0;0.80107;0.19893;0;0.02074;-0.02074;NA;1.02697;0.90993;0;1;0.19893;0;0;-0.02074;NA;1;0.90993;0;1.19311;0.15689;0;0.01676;-0.01676;NA;1.01436;0.9078;0;0;NA;0;0.83902;0.23688;0;0.06962;0.02813;NA;1.09027;1.12637;0;1;0.23688;0;0;0.02813;NA;1;1.12637;0;1.22535;0.18914;0;0.05623;0.02271;NA;1.04809;1.12907;0;0;NA;0;0.76312;0.16098;0;-0.02813;-0.06962;NA;0.96367;0.69349;0;1;0.16098;0;0;-0.06962;NA;1;0.69349;0;1.16086;0.12465;0;-0.02271;-0.05623;NA;0.98062;0.68653;0;0;NA
2.8;3;3;ag2 1 ag3 0;0.0019;0.08262;0.0715;0.285;0.47171;0.24328;-0.0237;0.06801;-0.0443;0.92418;1.1701;0.84814;1;0.58643;0.24328;0;0.07132;-0.0443;1;1.13948;0.84814;0.51104;0.66802;0.22093;-0.04662;0.09108;-0.04446;0.91699;1.15908;0.83475;0.51104;-0.04662;0.91699;0.32121;0.50901;0.2849;0.01682;0.12145;0.00752;1.05354;1.30982;1.02062;1;0.62382;0.2849;0;0.1228;0.00752;1;1.24467;1.02062;0.55777;0.71668;0.26173;0.00786;0.15843;0.00518;1.01284;1.28164;1.01292;0.55777;0.00786;1.01284;0.24879;0.43441;0.20167;-0.06423;0.01457;-0.09613;0.79481;1.03038;0.67566;1;0.54904;0.20167;0;0.01983;-0.09613;1;1.03429;0.67566;0.46432;0.61936;0.18013;-0.1011;0.02373;-0.09411;0.82114;1.03652;0.65658;0.46432;-0.1011;0.82114;0;0.7981;0.2019;0;0.02095;-0.02095;NA;1.02736;0.91024;0;1;0.2019;0;0;-0.02095;NA;1;0.91024;0;1.23308;0.16692;0;0.01781;-0.01781;NA;1.01476;0.90793;0;0;NA;0;0.8365;0.24029;0;0.07026;0.02835;NA;1.09149;1.12548;0;1;0.24029;0;0;0.02835;NA;1;1.12548;0;1.2672;0.20103;0;0.05973;0.02412;NA;1.04945;1.12886;0;0;NA;0;0.75971;0.1635;0;-0.02835;-0.07026;NA;0.96322;0.69501;0;1;0.1635;0;0;-0.07026;NA;1;0.69501;0;1.19897;0.1328;0;-0.02412;-0.05973;NA;0.98008;0.687;0;0;NA
2.9;3;3;ag2 1 ag3 0;0.00183;0.07972;0.06916;0.28381;0.47006;0.24613;-0.02332;0.06794;-0.04462;0.92505;1.1706;0.8487;1;0.58646;0.24613;0;0.07132;-0.04462;1;1.13947;0.8487;0.52526;0.69157;0.23317;-0.04779;0.09448;-0.04669;0.91719;1.15946;0.83546;0.52526;-0.04779;0.91719;0.32002;0.50733;0.28808;0.01717;0.12133;0.00756;1.05499;1.31081;1.02054;1;0.62384;0.28808;0;0.1228;0.00756;1;1.24465;1.02054;0.57376;0.74204;0.27605;0.00867;0.16446;0.00555;1.01388;1.28252;1.01329;0.57376;0.00867;1.01388;0.2476;0.43279;0.20419;-0.06381;0.01454;-0.0968;0.79511;1.03039;0.67686;1;0.54909;0.20419;0;0.01984;-0.0968;1;1.0343;0.67686;0.47677;0.64109;0.19029;-0.10426;0.02451;-0.09893;0.82051;1.03639;0.65762;0.47677;-0.10426;0.82051;0;0.79527;0.20473;0;0.02118;-0.02118;NA;1.02777;0.91053;0;1;0.20473;0;0;-0.02118;NA;1;0.91053;0;1.27292;0.17708;0;0.01886;-0.01886;NA;1.01516;0.90807;0;0;NA;0;0.83431;0.24377;0;0.07128;0.02892;NA;1.0932;1.12634;0;1;0.24377;0;0;0.02892;NA;1;1.12634;0;1.30893;0.2131;0;0.06326;0.02554;NA;1.05076;1.12866;0;0;NA;0;0.75623;0.16569;0;-0.02892;-0.07128;NA;0.96234;0.69471;0;1;0.16569;0;0;-0.07128;NA;1;0.69471;0;1.2369;0.14107;0;-0.02554;-0.06326;NA;0.97955;0.68748;0;0;NA
3;3;3;ag2 1 ag3 0;0.00177;0.07702;0.06696;0.2827;0.46847;0.24883;-0.02294;0.06783;-0.04489;0.92593;1.17099;0.8493;1;0.58648;0.24883;0;0.07131;-0.04489;1;1.13946;0.8493;0.53943;0.71503;0.24554;-0.04895;0.09788;-0.04893;0.91741;1.15982;0.83613;0.53943;-0.04895;0.91741;0.31895;0.50584;0.29124;0.01759;0.12133;0.00776;1.05667;1.31202;1.02106;1;0.62385;0.29124;0;0.12281;0.00776;1;1.24467;1.02106;0.58969;0.76732;0.29051;0.0095;0.17048;0.00593;1.01489;1.28338;1.01365;0.58969;0.0095;1.01489;0.24644;0.4311;0.20643;-0.06347;0.01433;-0.09755;0.79519;1.02995;0.67754;1;0.5491;0.20643;0;0.01982;-0.09755;1;1.03424;0.67754;0.48916;0.66274;0.20058;-0.1074;0.02527;-0.10378;0.81992;1.03627;0.6586;0.48916;-0.1074;0.81992;0;0.79257;0.20743;0;0.02146;-0.02146;NA;1.02825;0.9105;0;1;0.20743;0;0;-0.02146;NA;1;0.9105;0;1.31261;0.18739;0;0.01993;-0.01993;NA;1.01554;0.9082;0;0;NA;0;0.83198;0.24684;0;0.07202;0.0291;NA;1.09455;1.12545;0;1;0.24684;0;0;0.0291;NA;1;1.12545;0;1.35055;0.22533;0;0.06684;0.02699;NA;1.05204;1.12849;0;0;NA;0;0.75316;0.16802;0;-0.0291;-0.07202;NA;0.96195;0.69555;0;1;0.16802;0;0;-0.07202;NA;1;0.69555;0;1.27467;0.14945;0;-0.02699;-0.06684;NA;0.97904;0.68791;0;0;NA
3.1;3;3;ag2 1 ag3 0;0.00171;0.07449;0.06489;0.28162;0.46694;0.25144;-0.02255;0.06775;-0.04521;0.92687;1.17142;0.84977;1;0.5865;0.25144;0;0.07131;-0.04521;1;1.13945;0.84977;0.55353;0.73841;0.25805;-0.05009;0.10127;-0.05118;0.91763;1.16018;0.83677;0.55353;-0.05009;0.91763;0.31789;0.50428;0.2942;0.01798;0.12127;0.00808;1.05831;1.31309;1.02187;1;0.62387;0.2942;0;0.1228;0.00808;1;1.24463;1.02187;0.60557;0.79253;0.30513;0.01034;0.1765;0.00632;1.01589;1.28422;1.014;0.60557;0.01034;1.01589;0.24536;0.42959;0.20868;-0.06308;0.01423;-0.09849;0.79544;1.02976;0.67767;1;0.54913;0.20868;0;0.01983;-0.09849;1;1.03427;0.67767;0.5015;0.6843;0.21097;-0.11052;0.02603;-0.10867;0.81937;1.03614;0.65953;0.5015;-0.11052;0.81937;0;0.78992;0.21008;0;0.02164;-0.02164;NA;1.0286;0.91085;0;1;0.21008;0;0;-0.02164;NA;1;0.91085;0;1.35217;0.19783;0;0.021;-0.021;NA;1.01591;0.90833;0;0;NA;0;0.82992;0.25008;0;0.07286;0.02958;NA;1.09602;1.1259;0;1;0.25008;0;0;0.02958;NA;1;1.1259;0;1.39206;0.23771;0;0.07046;0.02845;NA;1.05328;1.12832;0;0;NA;0;0.74992;0.17008;0;-0.02958;-0.07286;NA;0.96117;0.69579;0;1;0.17008;0;0;-0.07286;NA;1;0.69579;0;1.31229;0.15794;0;-0.02845;-0.07046;NA;0.97854;0.68834;0;0;NA
3.2;3;3;ag2 1 ag3 0;0.00166;0.07212;0.06295;0.28056;0.46544;0.254;-0.02218;0.06765;-0.04547;0.92775;1.17176;0.85031;1;0.58652;0.254;0;0.07131;-0.04547;1;1.13944;0.85031;0.56759;0.76172;0.27069;-0.05121;0.10465;-0.05344;0.91787;1.16052;0.83738;0.56759;-0.05121;0.91787;0.31682;0.50277;0.29699;0.0183;0.12114;0.00811;1.05968;1.31384;1.02176;1;0.62389;0.29699;0;0.12278;0.00811;1;1.24459;1.02176;0.62139;0.81765;0.3199;0.0112;0.18252;0.00671;1.01687;1.28502;1.01435;0.62139;0.0112;1.01687;0.24429;0.42811;0.21101;-0.06266;0.01416;-0.09905;0.79583;1.02968;0.67887;1;0.54916;0.21101;0;0.01984;-0.09905;1;1.0343;0.67887;0.51378;0.7058;0.22148;-0.11361;0.02678;-0.1136;0.81886;1.03602;0.66041;0.51378;-0.11361;0.81886;0;0.78746;0.21254;0;0.02192;-0.02192;NA;1.02908;0.91075;0;1;0.21254;0;0;-0.02192;NA;1;0.91075;0;1.39161;0.20839;0;0.02209;-0.02209;NA;1.01627;0.90845;0;0;NA;0;0.82788;0.25295;0;0.07376;0.02992;NA;1.09757;1.12595;0;1;0.25295;0;0;0.02992;NA;1;1.12595;0;1.43347;0.25025;0;0.07412;0.02994;NA;1.05449;1.12818;0;0;NA;0;0.74705;0.17212;0;-0.02992;-0.07376;NA;0.96058;0.69554;0;1;0.17212;0;0;-0.07376;NA;1;0.69554;0;1.34975;0.16653;0;-0.02994;-0.07412;NA;0.97805;0.68872;0;0;NA
3.3;3;3;ag2 1 ag3 0;0.00161;0.0699;0.06112;0.27955;0.46399;0.25646;-0.02186;0.06757;-0.0457;0.92849;1.17217;0.85092;1;0.58654;0.25646;0;0.07131;-0.0457;1;1.13943;0.85092;0.58159;0.78496;0.28345;-0.05231;0.10803;-0.05572;0.91811;1.16085;0.83797;0.58159;-0.05231;0.91811;0.31585;0.50133;0.29973;0.0187;0.12121;0.00839;1.06125;1.31526;1.02244;1;0.6239;0.29973;0;0.12278;0.00839;1;1.24458;1.02244;0.63717;0.8427;0.3348;0.01208;0.18853;0.00712;1.01784;1.28581;1.01467;0.63717;0.01208;1.01784;0.24324;0.42665;0.21319;-0.06242;0.01393;-0.0998;0.79573;1.02908;0.67941;1;0.54917;0.21319;0;0.01983;-0.0998;1;1.03427;0.67941;0.52601;0.72722;0.2321;-0.1167;0.02753;-0.11857;0.81837;1.03589;0.66126;0.52601;-0.1167;0.81837;0;0.78498;0.21502;0;0.02211;-0.02211;NA;1.02944;0.91091;0;1;0.21502;0;0;-0.02211;NA;1;0.91091;0;1.43092;0.21908;0;0.02319;-0.02319;NA;1.01662;0.90856;0;0;NA;0;0.82573;0.25576;0;0.07422;0.02999;NA;1.09852;1.1248;0;1;0.25576;0;0;0.02999;NA;1;1.1248;0;1.47477;0.26293;0;0.07782;0.03143;NA;1.05566;1.12803;0;0;NA;0;0.74424;0.17427;0;-0.02999;-0.07422;NA;0.96036;0.69702;0;1;0.17427;0;0;-0.07422;NA;1;0.69702;0;1.38707;0.17523;0;-0.03143;-0.07782;NA;0.97758;0.68909;0;0;NA
